50000,0.002261
100000,0.005383
150000,0.007618
200000,0.009700
250000,0.013036
300000,0.019240
350000,0.021647
400000,0.020785
450000,0.025323
500000,0.029727
550000,0.035026
600000,0.034752
650000,0.037572
700000,0.038922
750000,0.045999
800000,0.049170
850000,0.053444
900000,0.061782
950000,0.050900
1000000,0.061849
1050000,0.063604
1100000,0.058546
1150000,0.069945
