100000,0.245024
200000,0.412583
300000,0.590901
400000,0.805146
500000,0.990560
600000,1.199489
700000,1.419380
800000,1.677242
900000,1.880891
1000000,2.064354
1100000,2.323066
1200000,2.499107
1300000,2.722774
1400000,2.926847
1500000,3.173653
1600000,3.416738
1700000,3.480732
1800000,3.492366
1900000,3.700390
2000000,3.666031
2100000,3.848145
2200000,4.419867
2300000,0.082328
